id,zlecenie_id,data_wystawienia,kwota
464,464,2021-03-16,59.96
465,465,2021-01-02,14.99
466,466,2021-07-10,14.99
467,467,2021-08-26,14.99
468,468,2021-02-22,29.98
469,469,2021-07-12,14.99
470,470,2021-09-13,59.96
471,471,2021-03-03,29.98
472,472,2021-08-03,14.99
473,473,2021-08-31,14.99
474,474,2021-05-13,14.99
475,475,2021-05-02,59.96
476,476,2021-05-14,59.96
477,477,2021-04-10,14.99
478,478,2021-10-25,59.96
479,479,2021-07-26,14.99
480,480,2021-10-13,44.97
481,481,2021-08-17,14.99
482,482,2021-07-10,14.99
483,483,2021-02-14,29.98
484,484,2021-05-25,14.99
485,485,2021-09-02,59.96
486,486,2021-07-15,14.99
487,487,2021-02-09,59.96
488,488,2021-03-18,14.99
489,489,2021-03-29,14.99
490,490,2021-07-25,14.99
491,491,2021-06-01,44.97
492,492,2021-06-09,14.99
493,493,2021-04-25,14.99
494,494,2021-04-03,29.98
495,495,2021-07-31,14.99
496,496,2021-10-23,44.97
497,497,2021-02-21,29.98
498,498,2021-01-18,14.99
499,499,2021-03-11,44.97
500,500,2021-09-02,14.99
501,501,2021-07-18,14.99
502,502,2021-04-25,14.99
503,503,2021-01-10,14.99
504,504,2021-04-03,14.99
505,505,2021-07-26,14.99
506,506,2021-09-22,59.96
507,507,2021-08-22,14.99
508,508,2021-07-20,29.98
509,509,2021-01-13,14.99
510,510,2021-03-30,14.99
511,511,2021-04-04,14.99
512,512,2021-07-15,29.98
513,513,2021-09-11,14.99
514,514,2021-04-19,14.99
515,515,2021-01-31,29.98
516,516,2021-07-27,14.99
517,517,2021-07-02,14.99
518,518,2021-04-04,44.97
519,519,2021-06-18,29.98
520,520,2021-01-29,44.97
521,521,2021-03-08,44.97
522,522,2021-07-03,14.99
523,523,2021-01-10,14.99
524,524,2021-07-17,29.98
525,525,2021-10-24,44.97
526,526,2021-02-27,14.99
527,527,2021-01-25,44.97
528,528,2021-06-23,14.99
529,529,2021-02-22,14.99
530,530,2021-01-01,14.99
531,531,2021-09-28,14.99
532,532,2021-09-06,44.97
533,533,2021-08-14,44.97
534,534,2021-06-12,14.99
535,535,2021-08-16,59.96
536,536,2021-09-10,29.98
537,537,2021-05-29,29.98
538,538,2021-06-03,14.99
539,539,2021-10-27,14.99
540,540,2021-05-20,29.98
541,541,2021-01-09,14.99
542,542,2021-01-22,59.96
543,543,2021-06-03,14.99
544,544,2021-06-11,29.98
545,545,2021-06-02,14.99
546,546,2021-01-31,14.99
547,547,2021-02-12,44.97
548,548,2021-08-05,29.98
549,549,2021-02-04,59.96
550,550,2021-08-26,14.99
551,551,2021-02-16,14.99
552,552,2021-09-29,14.99
553,553,2021-01-28,14.99
554,554,2021-01-01,14.99
555,555,2021-05-14,44.97
556,556,2021-08-14,14.99
557,557,2021-07-10,14.99
558,558,2021-06-23,14.99
559,559,2021-06-02,44.97
560,560,2021-02-02,14.99
561,561,2021-04-23,29.98
562,562,2021-08-10,14.99
563,563,2021-06-11,14.99
564,564,2021-06-12,14.99
565,565,2021-05-07,14.99
566,566,2021-06-27,14.99
567,567,2021-06-05,14.99
568,568,2021-02-10,14.99
569,569,2021-03-16,44.97
570,570,2021-09-27,14.99
571,571,2021-06-28,59.96
572,572,2021-03-23,14.99
573,573,2021-02-28,14.99
574,574,2021-06-13,14.99
575,575,2021-03-10,14.99
576,576,2021-08-29,29.98
577,577,2021-08-28,44.97
578,578,2021-01-07,14.99
579,579,2021-02-02,59.96
580,580,2021-10-19,14.99
581,581,2021-01-19,14.99
582,582,2021-09-24,14.99
583,583,2021-07-08,14.99
584,584,2021-06-06,14.99
585,585,2021-03-26,14.99
586,586,2021-04-21,14.99
587,587,2021-04-10,14.99
588,588,2021-05-15,29.98
589,589,2021-06-16,59.96
590,590,2021-07-07,44.97
591,591,2021-03-14,14.99
592,592,2021-09-12,14.99
593,593,2021-06-08,59.96
594,594,2021-06-01,44.97
595,595,2021-04-04,44.97
596,596,2021-10-19,59.96
597,597,2021-04-08,14.99
598,598,2021-09-20,14.99
599,599,2021-05-24,44.97
600,600,2021-07-10,14.99
601,601,2021-08-06,29.98
602,602,2021-02-14,14.99
603,603,2021-09-12,14.99
604,604,2021-05-15,14.99
605,605,2021-06-26,14.99
606,606,2021-03-21,14.99
607,607,2021-05-09,14.99
608,608,2021-01-18,14.99
609,609,2021-01-11,44.97
610,610,2021-08-06,14.99
611,611,2021-10-17,29.98
612,612,2021-09-13,14.99
613,613,2021-01-22,14.99
614,614,2021-07-01,14.99
615,615,2021-05-20,14.99
616,616,2021-08-26,14.99
617,617,2021-09-05,59.96
618,618,2021-10-10,44.97
619,619,2021-06-20,59.96
620,620,2021-08-09,14.99
621,621,2021-06-25,59.96
622,622,2021-08-27,14.99
623,623,2021-08-02,14.99
624,624,2021-02-04,14.99
625,625,2021-09-04,14.99
626,626,2021-04-16,59.96
627,627,2021-05-05,44.97
628,628,2021-10-05,59.96
629,629,2021-08-10,44.97
630,630,2021-10-24,59.96
631,631,2021-04-27,59.96
632,632,2021-09-15,44.97
633,633,2021-05-17,14.99
634,634,2021-06-16,44.97
635,635,2021-07-10,59.96
636,636,2021-01-01,14.99
637,637,2021-02-13,14.99
638,638,2021-06-17,14.99
639,639,2021-01-21,14.99
640,640,2021-07-30,14.99
641,641,2021-08-11,14.99
642,642,2021-04-17,14.99
643,643,2021-08-15,14.99
644,644,2021-03-03,29.98
645,645,2021-03-16,14.99
646,646,2021-06-16,14.99
647,647,2021-08-28,14.99
648,648,2021-04-02,29.98
649,649,2021-06-14,44.97
650,650,2021-05-16,59.96
651,651,2021-01-13,14.99
652,652,2021-04-28,14.99
653,653,2021-05-08,14.99
654,654,2021-06-22,59.96
655,655,2021-07-05,29.98
656,656,2021-02-12,14.99
657,657,2021-09-02,14.99
658,658,2021-08-08,14.99
659,659,2021-03-08,14.99
660,660,2021-04-13,14.99
661,661,2021-01-11,59.96
662,662,2021-09-08,14.99
663,663,2021-10-04,59.96
664,664,2021-01-22,14.99
665,665,2021-06-14,14.99
666,666,2021-04-17,59.96
667,667,2021-10-14,29.98
668,668,2021-05-23,14.99
669,669,2021-03-28,44.97
670,670,2021-08-04,29.98
671,671,2021-04-12,29.98
672,672,2021-04-05,14.99
673,673,2021-09-22,14.99
674,674,2021-09-25,29.98
675,675,2021-06-28,14.99
676,676,2021-04-07,44.97
677,677,2021-06-05,14.99
678,678,2021-08-04,59.96
679,679,2021-01-18,14.99
680,680,2021-04-16,14.99
681,681,2021-09-13,14.99
682,682,2021-06-23,14.99
683,683,2021-07-19,59.96
684,684,2021-09-17,59.96
685,685,2021-04-23,14.99
686,686,2021-04-12,14.99
687,687,2021-07-01,44.97
688,688,2021-04-05,59.96
689,689,2021-07-01,14.99
690,690,2021-09-06,14.99
691,691,2021-01-02,14.99
692,692,2021-03-31,14.99
693,693,2021-05-11,14.99
694,694,2021-06-06,14.99
695,695,2021-02-20,14.99
696,696,2021-08-03,14.99
697,697,2021-05-18,29.98
698,698,2021-04-18,14.99
699,699,2021-01-24,59.96
700,700,2021-05-27,44.97
701,701,2021-02-17,14.99
702,702,2021-01-13,29.98
703,703,2021-07-13,14.99
704,704,2021-07-23,44.97
705,705,2021-05-10,44.97
706,706,2021-05-13,29.98
707,707,2021-06-11,14.99
708,708,2021-06-17,14.99
709,709,2021-08-22,14.99
710,710,2021-10-30,14.99
711,711,2021-07-28,59.96
712,712,2021-08-02,29.98
713,713,2021-01-17,59.96
714,714,2021-06-30,14.99
715,715,2021-08-27,29.98
716,716,2021-06-26,14.99
717,717,2021-05-24,14.99
718,718,2021-08-06,14.99
719,719,2021-10-11,14.99
720,720,2021-07-01,59.96
721,721,2021-05-13,29.98
722,722,2021-06-14,14.99
723,723,2021-02-09,14.99
724,724,2021-04-19,14.99
725,725,2021-01-15,29.98
726,726,2021-06-11,59.96
727,727,2021-06-27,14.99
728,728,2021-06-03,14.99
729,729,2021-03-02,14.99
730,730,2021-03-11,14.99
731,731,2021-02-21,14.99
732,732,2021-06-30,29.98
733,733,2021-01-29,14.99
734,734,2021-02-23,59.96
735,735,2021-06-19,14.99
736,736,2021-09-13,14.99
737,737,2021-06-03,14.99
738,738,2021-06-25,14.99
739,739,2021-06-23,59.96
740,740,2021-08-24,14.99
741,741,2021-06-05,59.96
742,742,2021-04-08,14.99
743,743,2021-05-05,14.99
744,744,2021-06-02,14.99
745,745,2021-04-28,14.99
746,746,2021-06-03,14.99
747,747,2021-02-08,14.99
748,748,2021-09-14,14.99
749,749,2021-04-02,14.99
750,750,2021-04-01,29.98
751,751,2021-10-19,44.97
752,752,2021-01-01,14.99
753,753,2021-10-10,14.99
754,754,2021-10-21,14.99
755,755,2021-02-04,14.99
756,756,2021-08-20,14.99
757,757,2021-06-02,44.97
758,758,2021-10-25,14.99
759,759,2021-02-27,14.99
760,760,2021-09-11,44.97
761,761,2021-09-16,59.96
762,762,2021-08-13,59.96
763,763,2021-08-09,44.97
764,764,2021-05-07,14.99
765,765,2021-01-17,14.99
766,766,2021-08-19,14.99
767,767,2021-07-22,14.99
768,768,2021-01-06,59.96
769,769,2021-07-28,29.98
770,770,2021-06-04,14.99
771,771,2021-03-08,14.99
772,772,2021-02-15,14.99
773,773,2021-07-21,14.99
774,774,2021-06-26,59.96
775,775,2021-05-13,14.99
776,776,2021-04-24,14.99
777,777,2021-05-17,14.99
778,778,2021-08-25,14.99
779,779,2021-01-14,14.99
780,780,2021-08-29,14.99
781,781,2021-04-28,14.99
782,782,2021-03-10,59.96
783,783,2021-10-24,14.99
784,784,2021-01-23,14.99
785,785,2021-10-06,59.96
786,786,2021-10-05,44.97
787,787,2021-04-14,14.99
788,788,2021-08-03,44.97
789,789,2021-02-22,44.97
790,790,2021-02-15,44.97
791,791,2021-04-12,14.99
792,792,2021-03-25,29.98
793,793,2021-04-07,14.99
794,794,2021-08-10,44.97
795,795,2021-04-27,29.98
796,796,2021-02-07,14.99
797,797,2021-07-28,14.99
798,798,2021-05-31,59.96
799,799,2021-02-19,14.99
800,800,2021-05-07,14.99
801,801,2021-10-18,59.96
802,802,2021-02-20,44.97
803,803,2021-08-09,14.99
804,804,2021-09-30,44.97
805,805,2021-01-21,14.99
806,806,2021-09-12,29.98
807,807,2021-04-08,14.99
808,808,2021-07-15,14.99
809,809,2021-10-20,14.99
810,810,2021-01-18,44.97
811,811,2021-01-08,59.96
812,812,2021-02-06,14.99
813,813,2021-04-12,14.99
814,814,2021-07-02,44.97
815,815,2021-06-10,14.99
816,816,2021-06-01,14.99
817,817,2021-08-17,14.99
818,818,2021-06-04,14.99
819,819,2021-03-01,14.99
820,820,2021-04-24,14.99
821,821,2021-04-10,29.98
822,822,2021-01-02,29.98
823,823,2021-04-12,44.97
824,824,2021-07-12,14.99
825,825,2021-06-13,14.99
826,826,2021-05-29,44.97
827,827,2021-01-26,14.99
828,828,2021-02-05,14.99
829,829,2021-04-04,14.99
830,830,2021-03-03,44.97
831,831,2021-06-08,14.99
832,832,2021-06-26,14.99
833,833,2021-07-09,29.98
834,834,2021-02-20,14.99
835,835,2021-01-17,14.99
836,836,2021-10-03,14.99
837,837,2021-05-27,14.99
838,838,2021-06-01,44.97
839,839,2021-08-08,14.99
840,840,2021-01-12,29.98
841,841,2021-07-25,14.99
842,842,2021-02-24,14.99
843,843,2021-10-25,14.99
844,844,2021-09-19,14.99
845,845,2021-01-24,29.98
846,846,2021-07-31,59.96
847,847,2021-03-06,14.99
848,848,2021-05-29,29.98
849,849,2021-02-12,29.98
850,850,2021-09-12,29.98
851,851,2021-09-27,59.96
852,852,2021-07-28,14.99
853,853,2021-05-29,14.99
854,854,2021-01-27,44.97
855,855,2021-04-29,59.96
856,856,2021-09-04,14.99
857,857,2021-08-17,14.99
858,858,2021-01-31,44.97
859,859,2021-09-25,14.99
860,860,2021-06-05,14.99
861,861,2021-04-12,59.96
862,862,2021-06-29,59.96
863,863,2021-07-17,14.99
864,864,2021-03-20,14.99
865,865,2021-03-09,29.98
866,866,2021-01-07,14.99
867,867,2021-10-29,14.99
868,868,2021-07-23,29.98
869,869,2021-06-11,59.96
870,870,2021-09-29,14.99
871,871,2021-05-10,14.99
872,872,2021-09-13,59.96
873,873,2021-05-01,29.98
874,874,2021-05-23,29.98
875,875,2021-06-26,14.99
876,876,2021-05-07,29.98
877,877,2021-03-27,14.99
878,878,2021-01-23,14.99
879,879,2021-06-01,14.99
880,880,2021-04-08,14.99
881,881,2021-10-06,14.99
882,882,2021-10-04,14.99
883,883,2021-04-13,14.99
884,884,2021-10-24,14.99
885,885,2021-07-13,29.98
886,886,2021-08-04,59.96
887,887,2021-01-13,14.99
888,888,2021-04-16,14.99
889,889,2021-04-30,59.96
890,890,2021-02-11,14.99
891,891,2021-10-27,59.96
892,892,2021-05-03,29.98
893,893,2021-01-18,44.97
894,894,2021-10-12,14.99
895,895,2021-01-21,59.96
896,896,2021-05-22,14.99
897,897,2021-02-27,14.99
898,898,2021-08-28,14.99
899,899,2021-01-13,59.96
900,900,2021-06-12,29.98
901,901,2021-08-20,29.98
902,902,2021-04-07,14.99
903,903,2021-03-05,44.97
904,904,2021-07-02,14.99
905,905,2021-09-02,14.99
906,906,2021-10-01,14.99
907,907,2021-03-13,14.99
908,908,2021-10-19,14.99
909,909,2021-07-09,59.96
910,910,2021-09-18,59.96
911,911,2021-01-08,29.98
912,912,2021-09-07,59.96
913,913,2021-04-08,14.99
914,914,2021-04-15,44.97
915,915,2021-02-04,29.98
916,916,2021-02-23,14.99
917,917,2021-07-10,29.98
918,918,2021-02-21,14.99
919,919,2021-03-06,14.99
920,920,2021-10-23,14.99
921,921,2021-07-14,59.96
922,922,2021-07-02,14.99
923,923,2021-10-14,14.99
924,924,2021-09-02,44.97
925,925,2021-10-12,14.99
926,926,2021-05-10,59.96
927,927,2021-03-04,14.99
928,928,2021-02-09,59.96
929,929,2021-03-29,59.96
930,930,2021-08-10,14.99
