ID,NADAWCA_ID
601,340
602,340
603,341
604,342
605,343
606,344
607,345
608,345
609,345
610,346
611,347
612,347
613,347
614,348
615,348
616,349
617,350
618,350
619,350
620,351
621,352
622,353
623,354
624,355
625,355
626,356
627,357
628,358
629,358
630,359
631,360
632,361
633,362
634,363
635,363
636,363
637,364
638,364
639,364
640,365
641,365
642,365
643,366
644,367
645,367
646,367
647,367
648,368
649,369
650,370
651,371
652,371
653,371
654,371
655,372
656,372
657,373
658,373
659,373
660,373
661,374
662,374
663,374
664,374
665,375
666,375
667,376
668,377
669,378
670,378
671,379
672,379
673,379
674,380
675,380
676,380
677,380
678,381
679,382
680,383
681,384
682,384
683,384
684,384
685,385
686,386
687,387
688,387
689,387
690,387
691,388
692,389
693,389
694,390
695,391
696,392
697,393
698,393
699,393
700,394
701,395
702,396
703,397
704,398
705,399
706,399
707,399
708,399
709,400
710,401
711,402
712,403
713,404
714,405
715,405
716,405
717,406
718,407
719,407
720,407
721,408
722,409
723,409
724,410
725,410
726,411
727,411
728,412
729,413
730,414
731,415
732,415
733,415
734,415
735,416
736,417
737,417
738,417
739,418
740,419
741,420
742,420
743,420
744,420
745,421
746,421
747,422
748,423
749,424
750,425
751,425
752,425
753,426
754,427
755,427
756,427
757,428
758,429
759,429
760,430
761,431
762,432
763,432
764,432
765,433
766,433
767,433
768,433
769,434
770,435
771,435
772,436
773,436
774,437
775,437
776,438
777,438
778,438
779,438
780,439
781,439
782,439
783,439
784,440
785,441
786,442
787,442
788,442
789,443
790,443
791,444
792,445
793,446
794,446
795,447
796,448
797,449
798,449
799,450
800,450
801,450
802,451
803,451
804,451
805,452
806,452
807,452
808,452
809,453
810,454
811,455
812,456
813,456
814,456
815,457
816,458
817,459
818,460
819,460
820,460
821,461
822,461
823,461
824,462
825,463
826,464
827,465
828,465
829,465
830,465
831,466
832,467
833,467
834,467
835,467
836,468
837,469
838,470
839,470
840,470
841,470
842,471
843,472
844,472
845,472
846,473
847,473
848,474
849,474
850,475
851,475
852,475
853,475
854,476
855,477
856,477
857,477
858,478
859,479
860,480
861,480
862,481
863,482
864,482
865,482
866,482
867,483
868,483
869,483
870,483
871,484
872,484
873,484
874,484
875,485
876,486
877,486
878,487
879,488
880,488
881,488
882,489
883,489
884,489
885,490
886,491
887,492
888,493
889,494
890,494
891,495
892,495
893,495
894,495
895,496
896,497
897,498
898,499
899,500
900,501
901,502
902,502
903,502
904,503
905,504
906,505
907,506
908,507
909,508
910,508
911,509
912,510
913,510
914,511
915,511
916,512
917,513
918,514
919,515
920,515
921,515
922,515
923,516
924,516
925,516
926,517
927,518
928,519
929,520
930,521
931,521
932,521
933,521
934,522
935,523
936,523
937,524
938,525
939,525
940,525
941,526
942,526
943,527
944,528
945,528
946,529
947,529
948,529
949,530
950,530
951,530
952,531
953,532
954,532
955,532
956,532
957,533
958,534
959,534
960,535
961,536
962,536
963,536
964,537
965,538
966,539
967,539
968,539
969,540
970,541
971,542
972,543
973,544
974,545
975,545
976,545
977,545
978,546
979,546
980,547
981,548
982,548
983,548
984,548
985,549
986,550
987,550
988,550
989,551
990,551
991,552
992,553
993,553
994,554
995,555
996,556
997,556
998,556
999,556
1000,557
1001,558
1002,559
1003,559
1004,559
1005,560
1006,560
1007,560
1008,560
1009,561
1010,561
1011,561
1012,561
1013,562
1014,562
1015,562
1016,563
1017,563
1018,564
1019,565
1020,566
1021,566
1022,566
1023,566
1024,567
1025,568
1026,569
1027,570
1028,570
1029,570
1030,571
1031,571
1032,571
1033,571
1034,572
1035,572
1036,573
1037,573
1038,574
1039,574
1040,575
1041,576
1042,576
1043,576
1044,576
1045,577
1046,578
1047,579
1048,579
1049,579
1050,579
1051,580
1052,581
1053,582
1054,583
1055,584
1056,584
1057,585
1058,585
1059,586
1060,587
1061,587
1062,587
1063,587
1064,588
1065,589
1066,589
1067,589
1068,590
1069,591
1070,592
1071,593
1072,593
1073,594
1074,594
1075,594
1076,595
1077,596
1078,597
1079,597
1080,598
1081,598
1082,598
1083,599
1084,600
1085,601
1086,601
1087,601
1088,601
1089,602
1090,603
1091,603
1092,604
1093,604
1094,604
1095,604
1096,605
1097,606
1098,606
1099,606
1100,607
1101,608
1102,609
1103,610
1104,611
1105,611
1106,611
1107,611
1108,612
1109,613
1110,613
1111,614
1112,615
1113,616
1114,616
1115,616
1116,616
1117,617
1118,618
1119,618
1120,618
1121,619
1122,620
1123,621
1124,622
1125,623
1126,624
1127,624
1128,625
1129,625
1130,626
1131,626
1132,626
1133,626
1134,627
1135,628
1136,629
1137,630
1138,631
1139,632
1140,633
1141,634
1142,635
1143,635
1144,635
1145,636
1146,637
1147,638
1148,638
1149,639
1150,640
1151,641
1152,642
1153,642
1154,643
1155,644
1156,644
1157,644
1158,645
1159,646
1160,647
1161,648
1162,649
1163,649
1164,650
1165,651
1166,652
1167,653
1168,654
1169,654
1170,655
1171,656
1172,656
1173,656
1174,656
1175,657
1176,657
1177,657
1178,658
1179,659
1180,660
1181,661
1182,662
1183,662
1184,662
1185,663
1186,664
1187,664
1188,665
1189,666
1190,667
1191,667
1192,667
1193,667
1194,668
1195,669
1196,670
1197,671
1198,672
1199,673
1200,674
1201,675
1202,676
1203,676
1204,676
1205,676
1206,677
1207,678
1208,679
1209,680
1210,681
1211,681
1212,681
1213,682
1214,683
1215,683
1216,684
1217,685
1218,686
1219,686
1220,686
1221,687
1222,688
1223,688
1224,688
1225,689
1226,689
1227,690
1228,690
1229,690
1230,691
1231,691
1232,692
1233,692
1234,693
1235,694
1236,695
1237,695
1238,695
1239,696
1240,697
1241,698
1242,699
1243,700
1244,701
1245,702
1246,702
1247,703
1248,703
1249,703
1250,704
1251,704
1252,704
1253,704
1254,705
1255,706
1256,707
1257,708
1258,709
1259,710
1260,711
1261,711
1262,711
1263,711
1264,712
1265,712
1266,712
1267,712
1268,713
1269,714
1270,715
1271,716
1272,717
1273,718
1274,718
1275,718
1276,719
1277,720
1278,720
1279,720
1280,720
1281,721
1282,721
1283,721
1284,721
1285,722
1286,723
1287,724
1288,724
1289,725
1290,725
1291,725
1292,726
1293,726
1294,726
1295,727
1296,727
1297,728
1298,729
1299,730
1300,730
1301,730
1302,731
1303,732
1304,733
1305,733
1306,733
1307,733
1308,734
1309,735
1310,736
1311,737
1312,737
1313,737
1314,738
1315,739
1316,740
1317,741
1318,741
1319,742
1320,742
1321,742
1322,742
1323,743
1324,744
1325,745
1326,746
1327,747
1328,747
1329,748
1330,748
1331,748
1332,748
1333,749
1334,750
1335,750
1336,750
1337,751
1338,751
1339,751
1340,751
1341,752
1342,753
1343,754
1344,755
1345,756
1346,756
1347,756
1348,757
1349,758
1350,758
1351,759
1352,759
1353,759
1354,760
1355,760
1356,760
1357,761
1358,761
1359,761
1360,761
1361,762
1362,763
1363,763
1364,763
1365,764
1366,765
1367,765
1368,766
1369,767
1370,768
1371,768
1372,768
1373,768
1374,769
1375,770
1376,770
1377,771
1378,772
1379,772
1380,772
1381,772
1382,773
1383,774
1384,775
1385,775
1386,775
1387,776
1388,776
1389,777
1390,777
1391,778
1392,779
1393,780
1394,780
1395,780
1396,781
1397,782
1398,782
1399,782
1400,783
1401,784
1402,784
1403,784
1404,785
1405,786
1406,787
1407,787
1408,788
1409,789
1410,790
1411,791
1412,791
1413,791
1414,792
1415,792
1416,792
1417,793
1418,794
1419,794
1420,795
1421,796
1422,797
1423,798
1424,798
1425,798
1426,799
1427,800
1428,801
1429,801
1430,802
1431,802
1432,802
1433,802
1434,803
1435,804
1436,805
1437,806
1438,807
1439,808
1440,809
1441,810
1442,810
1443,811
1444,811
1445,811
1446,811
1447,812
1448,813
1449,814
1450,814
1451,814
1452,815
1453,816
1454,817
1455,817
1456,817
1457,818
1458,818
1459,818
1460,819
1461,819
1462,819
1463,820
1464,820
1465,820
1466,821
1467,822
1468,823
1469,824
1470,824
1471,824
1472,824
1473,825
1474,826
1475,826
1476,827
1477,827
1478,827
1479,828
1480,829
1481,829
1482,829
1483,830
1484,830
1485,830
1486,830
1487,831
1488,832
1489,833
1490,834
1491,834
1492,834
1493,835
1494,836
1495,837
1496,838
1497,839
1498,839
1499,839
1500,839
1501,840
1502,841
1503,842
1504,843
1505,844
1506,845
1507,846
1508,847
1509,848
1510,849
1511,850
1512,851
1513,852
1514,852
1515,852
1516,852
1517,853
1518,853
1519,853
1520,854
1521,854
1522,854
1523,855
1524,855
1525,856
1526,856
1527,856
1528,856
1529,857
1530,858
1531,859
1532,860
1533,860
1534,861
1535,861
1536,862
1537,862
1538,863
1539,864
1540,865
1541,865
1542,865
1543,866
1544,867
1545,868
1546,868
1547,868
1548,869
1549,869
1550,869
1551,869
1552,870
1553,871
1554,872
1555,872
1556,873
1557,874
1558,875
1559,876
1560,877
1561,878
1562,878
1563,878
1564,878
1565,879
1566,879
1567,879
1568,879
1569,880
1570,881
1571,882
1572,883
1573,884
1574,884
1575,885
1576,885
1577,886
1578,886
1579,886
1580,886
1581,887
1582,888
1583,888
1584,888
1585,888
1586,889
1587,889
1588,889
1589,890
1590,890
1591,890
1592,891
1593,892
1594,892
1595,892
1596,893
1597,894
1598,894
1599,894
1600,895
1601,896
1602,897
1603,897
1604,897
1605,898
1606,898
1607,899
1608,900
1609,900
1610,900
1611,900
1612,901
1613,902
1614,902
1615,902
1616,902
1617,903
1618,903
1619,903
1620,903
1621,904
1622,905
1623,905
1624,905
1625,905
1626,906
1627,907
1628,907
1629,907
1630,908
1631,909
1632,909
1633,909
1634,909
1635,910
1636,911
1637,911
1638,911
1639,911
1640,912
1641,913
1642,914
1643,914
1644,914
1645,915
1646,916
1647,917
1648,918
1649,919
1650,919
1651,919
1652,920
1653,920
1654,921
1655,921
1656,922
1657,923
1658,924
1659,925
1660,926
1661,927
1662,928
1663,928
1664,928
1665,929
1666,930
1667,931
1668,932
1669,933
1670,934
1671,935
1672,936
1673,937
1674,937
1675,938
1676,938
1677,939
1678,939
1679,939
1680,939
1681,940
1682,941
1683,942
1684,943
1685,944
1686,945
1687,946
1688,947
1689,947
1690,948
1691,949
1692,950
1693,951
1694,952
1695,952
1696,952
1697,953
1698,953
1699,953
1700,954
1701,954
1702,954
1703,955
1704,955
1705,955
1706,955
1707,956
1708,957
1709,957
1710,957
1711,957
1712,958
1713,958
1714,958
1715,959
1716,960
1717,961
1718,961
1719,961
1720,961
1721,962
1722,963
1723,964
1724,964
1725,964
1726,965
1727,965
1728,965
1729,966
1730,967
1731,967
1732,967
1733,967
1734,968
1735,969
1736,970
1737,970
1738,971
1739,971
1740,971
1741,971
1742,972
1743,973
1744,974
1745,974
1746,975
1747,976
1748,977
1749,977
1750,977
1751,978
1752,978
1753,978
1754,978
1755,979
1756,980
1757,981
1758,982
1759,982
1760,983
1761,984
1762,985
1763,985
1764,986
1765,987
1766,987
1767,988
1768,989
1769,989
1770,990
1771,991
1772,992
1773,993
1774,993
1775,994
1776,995
1777,996
1778,996
1779,996
1780,996
1781,997
1782,997
1783,998
1784,999
1785,1000
1786,1000
1787,1001
1788,1001
1789,1001
1790,1002
1791,1002
1792,1002
1793,1003
1794,1004
1795,1004
1796,1005
1797,1006
1798,1006
1799,1006
1800,1007
1801,1008
1802,1008
1803,1009
1804,1010
1805,1011
1806,1012
1807,1013
1808,1014
1809,1015
1810,1016
1811,1017
1812,1017
1813,1018
1814,1019
1815,1019
1816,1020
1817,1021
1818,1022
1819,1023
1820,1024
1821,1025
1822,1026
1823,1026
1824,1026
1825,1027
1826,1027
1827,1027
1828,1028
1829,1028
1830,1029
1831,1030
1832,1031
1833,1032
1834,1032
1835,1032
1836,1033
1837,1034
1838,1035
1839,1036
1840,1036
1841,1036
1842,1036
1843,1037
1844,1038
1845,1039
1846,1040
1847,1041
1848,1042
1849,1042
1850,1043
1851,1044
1852,1044
1853,1045
1854,1045
1855,1045
1856,1045
1857,1046
1858,1046
1859,1046
1860,1046
1861,1047
1862,1048
1863,1048
1864,1048
1865,1048
1866,1049
1867,1049
1868,1049
1869,1050
1870,1051
1871,1051
1872,1051
1873,1052
1874,1052
1875,1052
1876,1053
1877,1054
1878,1054
1879,1054
1880,1054
1881,1055
1882,1056
1883,1056
1884,1056
1885,1056
1886,1057
1887,1058
1888,1059
1889,1060
1890,1061
1891,1061
1892,1062
1893,1063
1894,1064
1895,1064
1896,1065
1897,1065
1898,1065
1899,1066
1900,1066
1901,1067
1902,1068
1903,1068
1904,1068
1905,1068
1906,1069
1907,1069
1908,1069
1909,1070
1910,1071
1911,1072
1912,1073
1913,1073
1914,1074
1915,1075
1916,1076
1917,1077
1918,1077
1919,1078
1920,1079
1921,1079
1922,1079
1923,1080
1924,1081
1925,1082
1926,1083
1927,1083
1928,1084
1929,1084
1930,1085
1931,1086
1932,1087
1933,1088
1934,1089
1935,1089
1936,1089
1937,1089
1938,1090
1939,1091
1940,1092
1941,1093
1942,1093
1943,1093
1944,1093
1945,1094
1946,1094
1947,1094
1948,1094
1949,1095
1950,1096
1951,1097
1952,1098
1953,1099
1954,1100
1955,1101
1956,1102
1957,1103
1958,1103
1959,1103
1960,1104
1961,1105
1962,1105
1963,1105
1964,1105
1965,1106
1966,1106
1967,1106
1968,1106
1969,1107
1970,1107
1971,1107
1972,1107
1973,1108
1974,1109
1975,1110
1976,1111
1977,1112
1978,1113
1979,1114
1980,1114
1981,1114
1982,1114
1983,1115
1984,1115
1985,1115
1986,1115
1987,1116
1988,1116
1989,1116
1990,1116
1991,1117
1992,1118
1993,1119
1994,1119
1995,1119
1996,1119
1997,1120
1998,1120
1999,1121
2000,1122
2001,1123
2002,1124
2003,1124
2004,1124
2005,1125
2006,1126
2007,1127
2008,1128
2009,1129
2010,1130
2011,1131
2012,1132
2013,1132
2014,1132
2015,1133
2016,1133
2017,1133
2018,1134
2019,1135
2020,1136
2021,1136
2022,1137
2023,1138
2024,1138
2025,1138
2026,1139
2027,1139
2028,1139
2029,1140
2030,1141
2031,1141
2032,1142
2033,1143
2034,1143
2035,1143
2036,1144
2037,1145
2038,1146
2039,1147
2040,1148
2041,1149
2042,1150
2043,1150
2044,1151
2045,1152
2046,1153
2047,1154
2048,1155
2049,1155
2050,1155
2051,1156
2052,1156
2053,1156
2054,1156
2055,1157
2056,1158
2057,1159
2058,1160
2059,1161
2060,1162
2061,1163
2062,1163
2063,1164
2064,1165
2065,1166
2066,1167
2067,1168
2068,1168
2069,1168
2070,1168
2071,1169
2072,1169
2073,1170
2074,1170
2075,1170
2076,1171
2077,1171
2078,1171
2079,1172
2080,1172
2081,1173
2082,1173
2083,1173
2084,1174
2085,1175
2086,1176
2087,1177
2088,1178
2089,1179
2090,1180
2091,1181
2092,1181
2093,1181
2094,1182
2095,1182
2096,1182
2097,1182
2098,1183
2099,1184
2100,1185
2101,1186
2102,1187
2103,1187
2104,1187
2105,1187
2106,1188
2107,1188
2108,1188
2109,1189
2110,1190
2111,1190
2112,1190
2113,1191
2114,1191
2115,1192
2116,1193
2117,1194
2118,1195
2119,1195
2120,1195
2121,1195
2122,1196
2123,1197
2124,1197
2125,1197
2126,1197
2127,1198
2128,1199
2129,1199
2130,1200
2131,1201
2132,1202
2133,1202
2134,1202
2135,1203
2136,1203
2137,1203
2138,1204
2139,1205
2140,1205
2141,1205
2142,1205
2143,1206
2144,1207
2145,1208
2146,1209
2147,1209
2148,1209
2149,1209
2150,1210
2151,1211
2152,1212
2153,1213
2154,1214
2155,1215
2156,1215
2157,1215
2158,1215
2159,1216
2160,1217
2161,1217
2162,1217
2163,1217
2164,1218
2165,1219
2166,1220
2167,1221
2168,1222
2169,1223
2170,1223
2171,1223
2172,1224
2173,1224
2174,1224
2175,1225
2176,1225
2177,1226
2178,1226
2179,1227
2180,1228
2181,1228
2182,1228
2183,1228
2184,1229
2185,1230
2186,1231
2187,1232
2188,1232
2189,1232
2190,1233
2191,1234
2192,1235
2193,1235
2194,1235
2195,1236
2196,1237
2197,1238
2198,1239
2199,1240
2200,1240
2201,1240
2202,1241
2203,1242
2204,1243
2205,1243
2206,1243
2207,1243
2208,1244
2209,1244
2210,1245
2211,1246
2212,1247
2213,1248
2214,1248
2215,1249
2216,1250
2217,1251
2218,1252
2219,1252
2220,1252
2221,1253
2222,1253
2223,1254
2224,1254
2225,1255
2226,1256
2227,1257
2228,1257
2229,1257
2230,1258
2231,1258
2232,1259
2233,1259
2234,1259
2235,1260
2236,1261
2237,1262
2238,1263
2239,1264
2240,1264
2241,1264
2242,1264
2243,1265
2244,1266
2245,1267
2246,1267
2247,1268
2248,1268
2249,1269
2250,1270
2251,1271
2252,1271
2253,1271
2254,1271
2255,1272
2256,1273
2257,1274
2258,1275
2259,1275
2260,1275
2261,1275
2262,1276
2263,1277
2264,1278
2265,1278
2266,1278
2267,1278
2268,1279
2269,1279
2270,1280
2271,1281
2272,1282
2273,1282
2274,1283
2275,1283
2276,1283
2277,1284
2278,1285
2279,1286
2280,1287
2281,1287
2282,1288
2283,1288
2284,1288
2285,1288
2286,1289
2287,1290
2288,1291
2289,1292
2290,1293
2291,1293
2292,1294
2293,1295
2294,1296
2295,1297
2296,1298
2297,1298
2298,1298
2299,1298
2300,1299
2301,1300
2302,1300
2303,1300
2304,1301
2305,1302
2306,1303
2307,1304
2308,1305
2309,1306
2310,1306
2311,1307
2312,1307
2313,1307
2314,1308
2315,1309
2316,1309
2317,1309
2318,1309
2319,1310
2320,1310
2321,1311
2322,1311
2323,1311
2324,1311
2325,1312
2326,1313
2327,1313
2328,1313
2329,1313
2330,1314
2331,1315
2332,1316
2333,1317
2334,1318
2335,1318
2336,1318
2337,1319
2338,1320
2339,1320
2340,1321
2341,1322
2342,1323
2343,1324
2344,1325
2345,1325
2346,1325
2347,1326
2348,1326
2349,1326
2350,1327
2351,1328
2352,1329
2353,1329
2354,1330
2355,1330
2356,1330
2357,1330
2358,1331
2359,1331
2360,1331
2361,1332
2362,1333
2363,1334
2364,1334
2365,1334
2366,1335
2367,1336
2368,1336
2369,1336
2370,1337
2371,1338
2372,1338
2373,1338
2374,1339
2375,1340
2376,1340
2377,1340
2378,1340
2379,1341
2380,1342
2381,1342
2382,1342
2383,1343
2384,1344
2385,1345
2386,1345
2387,1345
2388,1346
2389,1347
2390,1348
2391,1348
2392,1349
2393,1350
2394,1350
2395,1350
2396,1351
2397,1352
2398,1353
2399,1354
2400,1355
2401,1356
2402,1357
2403,1358
2404,1359
2405,1359
2406,1359
2407,1360
2408,1360
2409,1361
2410,1361
2411,1361
2412,1362
2413,1362
2414,1362
2415,1362
2416,1363
2417,1364
2418,1364
2419,1364
2420,1365
2421,1365
2422,1365
2423,1366
2424,1366
2425,1366
2426,1366
2427,1367
2428,1368
2429,1368
2430,1369
2431,1369
2432,1369
2433,1369
2434,1370
2435,1371
2436,1372
2437,1373
2438,1373
2439,1373
2440,1374
2441,1375
2442,1376
2443,1376
2444,1376
2445,1376
2446,1377
2447,1378
2448,1378
2449,1378
2450,1378
2451,1379
2452,1380
2453,1380
2454,1380
2455,1380
2456,1381
2457,1382
2458,1383
2459,1384
2460,1385
2461,1386
2462,1387
2463,1388
2464,1389
2465,1390
2466,1390
2467,1390
2468,1390
2469,1391
2470,1391
2471,1391
2472,1391
2473,1392
2474,1393
2475,1393
2476,1394
2477,1394
2478,1394
2479,1394
2480,1395
2481,1395
2482,1395
2483,1395
2484,1396
2485,1396
2486,1397
2487,1398
2488,1399
2489,1400
2490,1400
2491,1400
2492,1400
2493,1401
2494,1401
2495,1402
2496,1403
2497,1403
2498,1403
2499,1404
2500,1405
2501,1405
2502,1405
2503,1406
2504,1407
2505,1408
2506,1409
2507,1410
2508,1411
2509,1412
2510,1413
2511,1413
2512,1413
2513,1413
2514,1414
2515,1415
2516,1415
2517,1415
2518,1415
2519,1416
2520,1417
2521,1417
2522,1417
2523,1417
2524,1418
2525,1418
2526,1419
2527,1420
2528,1420
2529,1420
2530,1420
2531,1421
2532,1422
2533,1422
2534,1423
2535,1423
2536,1423
2537,1423
2538,1424
2539,1425
2540,1426
2541,1427
2542,1428
2543,1429
2544,1430
2545,1430
2546,1431
2547,1432
2548,1432
2549,1432
2550,1432
2551,1433
2552,1434
2553,1435
2554,1435
2555,1435
2556,1435
2557,1436
2558,1437
2559,1438
2560,1439
2561,1440
2562,1440
2563,1441
2564,1441
2565,1441
2566,1442
2567,1443
2568,1444
2569,1445
2570,1446
2571,1447
2572,1447
2573,1447
2574,1447
2575,1448
2576,1449
2577,1450
2578,1450
2579,1451
2580,1452
2581,1453
2582,1454
2583,1454
2584,1455
2585,1456
2586,1457
2587,1457
2588,1458
2589,1458
2590,1459
2591,1460
2592,1461
2593,1461
2594,1461
2595,1462
2596,1463
2597,1463
2598,1463
2599,1464
2600,1465
2601,1466
2602,1467
2603,1467
2604,1467
2605,1468
2606,1469
2607,1470
2608,1471
2609,1472
2610,1473
2611,1474
2612,1475
2613,1475
2614,1475
2615,1476
2616,1477
2617,1478
2618,1479
2619,1479
2620,1479
2621,1479
2622,1480
2623,1480
2624,1480
2625,1480
2626,1481
2627,1481
2628,1481
2629,1481
2630,1482
2631,1483
2632,1484
2633,1484
2634,1484
2635,1485
2636,1486
2637,1486
2638,1486
2639,1487
2640,1488
2641,1489
2642,1490
2643,1491
2644,1491
2645,1492
2646,1492
2647,1493
2648,1493
2649,1493
2650,1493
2651,1494
2652,1495
2653,1496
2654,1497
2655,1497
2656,1497
2657,1498
2658,1498
2659,1499
2660,1499
2661,1499
2662,1499
2663,1500
2664,1501
2665,1501
2666,1501
2667,1502
2668,1503
2669,1504
2670,1505
2671,1506
2672,1506
2673,1506
2674,1507
2675,1508
2676,1508
2677,1509
2678,1509
2679,1509
2680,1510
2681,1510
2682,1511
2683,1511
2684,1511
2685,1512
2686,1512
2687,1513
2688,1513
2689,1514
2690,1515
2691,1516
2692,1517
2693,1518
2694,1519
2695,1519
2696,1520
2697,1520
2698,1520
2699,1521
2700,1522
2701,1522
2702,1523
2703,1524
2704,1525
2705,1526
2706,1526
2707,1526
2708,1527
2709,1528
2710,1528
2711,1529
2712,1530
2713,1531
2714,1531
2715,1532
2716,1532
2717,1533
2718,1534
2719,1535
2720,1535
2721,1535
2722,1535
2723,1536
2724,1537
2725,1538
2726,1539
2727,1539
2728,1540
2729,1541
2730,1542
2731,1542
2732,1543
2733,1544
2734,1545
2735,1546
2736,1547
2737,1548
2738,1548
2739,1549
2740,1549
2741,1549
2742,1549
2743,1550
2744,1550
2745,1550
2746,1550
2747,1551
2748,1552
2749,1553
2750,1553
2751,1553
2752,1554
2753,1554
2754,1554
2755,1555
2756,1555
2757,1556
2758,1557
2759,1558
2760,1558
2761,1558
2762,1558
2763,1559
2764,1559
2765,1560
2766,1561
2767,1561
2768,1561
2769,1562
2770,1563
2771,1564
2772,1565
2773,1566
2774,1567
2775,1568
2776,1569
2777,1569
2778,1570
2779,1570
2780,1570
2781,1571
2782,1572
2783,1573
2784,1574
2785,1574
2786,1574
2787,1575
2788,1575
2789,1576
2790,1577
2791,1578
2792,1578
