ID,FAKTURA_ID,CZY_ZAPLACONO,DATA_ZAPLATY,TYP_PLATNOSCI
166,166,1,2021-08-01,przelew
167,167,1,2021-09-05,gotówka
168,168,1,2021-06-18,gotówka
169,169,1,2021-06-10,przelew
170,170,1,2021-01-03,gotówka
171,171,1,2021-07-07,gotówka
172,172,1,2021-07-08,przelew
173,173,1,2021-03-28,przelew
174,174,1,2021-02-05,gotówka
175,175,1,2021-03-15,przelew
176,176,1,2021-07-16,przelew
177,177,1,2021-05-25,przelew
178,178,1,2021-02-15,przelew
179,179,1,2021-05-15,gotówka
180,180,0,NULL,przelew
181,181,1,2021-10-01,przelew
182,182,1,2021-01-09,gotówka
183,183,1,2021-10-14,gotówka
184,184,1,2021-09-23,przelew
185,185,1,2021-10-10,przelew
186,186,1,2021-02-01,przelew
187,187,1,2021-05-06,przelew
188,188,1,2021-02-21,gotówka
189,189,1,2021-06-04,przelew
190,190,1,2021-06-17,gotówka
191,191,1,2021-05-10,przelew
192,192,1,2021-08-10,przelew
193,193,1,2021-06-10,przelew
194,194,1,2021-01-27,przelew
195,195,1,2021-03-03,gotówka
196,196,1,2021-10-20,przelew
197,197,1,2021-05-12,gotówka
198,198,1,2021-09-03,gotówka
199,199,1,2021-01-07,przelew
200,200,1,2021-06-09,przelew
201,201,1,2021-10-21,gotówka
202,202,1,2021-01-02,przelew
203,203,1,2021-06-06,przelew
204,204,1,2021-01-08,przelew
205,205,1,2021-10-06,przelew
206,206,1,2021-05-22,przelew
207,207,1,2021-02-02,przelew
208,208,1,2021-10-15,przelew
209,209,1,2021-06-13,przelew
210,210,1,2021-05-25,przelew
211,211,1,2021-04-29,przelew
212,212,1,2021-04-18,gotówka
213,213,1,2021-07-06,przelew
214,214,1,2021-03-14,gotówka
215,215,1,2021-03-28,przelew
216,216,1,2021-06-07,przelew
217,217,1,2021-06-22,przelew
218,218,1,2021-02-06,przelew
219,219,1,2021-03-04,przelew
220,220,1,2021-06-06,przelew
221,221,1,2021-05-17,przelew
222,222,1,2021-10-19,przelew
223,223,1,2021-09-02,przelew
224,224,1,2021-05-02,przelew
225,225,1,2021-05-14,przelew
226,226,1,2021-05-25,przelew
227,227,1,2021-01-18,przelew
228,228,1,2021-06-10,gotówka
229,229,1,2021-09-27,przelew
230,230,1,2021-08-15,gotówka
231,231,1,2021-09-29,przelew
232,232,1,2021-04-02,gotówka
233,233,1,2021-01-21,przelew
234,234,1,2021-09-23,przelew
235,235,1,2021-09-13,przelew
236,236,1,2021-06-19,przelew
237,237,1,2021-04-28,gotówka
238,238,1,2021-09-14,przelew
239,239,1,2021-10-08,gotówka
240,240,1,2021-04-15,przelew
241,241,1,2021-08-13,przelew
242,242,1,2021-02-26,przelew
243,243,1,2021-02-19,przelew
244,244,1,2021-10-30,przelew
245,245,1,2021-02-08,przelew
246,246,1,2021-05-06,przelew
247,247,1,2021-03-03,przelew
248,248,1,2021-07-21,gotówka
249,249,1,2021-02-05,gotówka
250,250,1,2021-04-22,gotówka
251,251,1,2021-09-25,gotówka
252,252,1,2021-06-06,gotówka
253,253,1,2021-08-19,przelew
254,254,1,2021-07-31,przelew
255,255,1,2021-07-02,przelew
256,256,1,2021-04-03,przelew
257,257,1,2021-06-02,przelew
258,258,1,2021-10-12,przelew
259,259,1,2021-09-29,przelew
260,260,1,2021-06-24,gotówka
261,261,1,2021-03-14,przelew
262,262,1,2021-04-18,gotówka
263,263,1,2021-04-22,gotówka
264,264,1,2021-07-08,gotówka
265,265,1,2021-08-21,gotówka
266,266,1,2021-05-22,gotówka
267,267,1,2021-06-05,przelew
268,268,1,2021-06-20,przelew
269,269,1,2021-03-06,przelew
270,270,1,2021-02-16,gotówka
271,271,1,2021-02-17,przelew
272,272,1,2021-02-15,gotówka
273,273,1,2021-01-18,przelew
274,274,1,2021-10-11,przelew
275,275,1,2021-10-15,przelew
276,276,1,2021-05-03,gotówka
277,277,1,2021-06-03,przelew
278,278,1,2021-04-02,gotówka
279,279,1,2021-03-23,przelew
280,280,1,2021-04-11,przelew
281,281,1,2021-07-07,przelew
282,282,1,2021-09-28,przelew
283,283,1,2021-04-27,przelew
284,284,1,2021-07-07,gotówka
285,285,1,2021-06-12,przelew
286,286,1,2021-07-12,przelew
287,287,1,2021-10-29,gotówka
288,288,1,2021-01-29,gotówka
289,289,1,2021-10-13,przelew
290,290,1,2021-02-02,przelew
291,291,1,2021-06-07,przelew
292,292,1,2021-09-28,przelew
293,293,1,2021-07-27,przelew
294,294,1,2021-05-29,gotówka
295,295,1,2021-09-01,przelew
296,296,0,NULL,przelew
297,297,1,2021-10-04,przelew
298,298,1,2021-10-18,gotówka
299,299,1,2021-01-05,przelew
300,300,1,2021-05-21,przelew
301,301,1,2021-07-12,gotówka
302,302,1,2021-05-05,przelew
303,303,1,2021-07-06,gotówka
304,304,1,2021-03-20,przelew
305,305,1,2021-01-12,przelew
306,306,1,2021-03-18,przelew
307,307,1,2021-10-18,przelew
308,308,0,NULL,gotówka
309,309,1,2021-01-19,przelew
310,310,0,NULL,przelew
311,311,1,2021-02-23,przelew
312,312,0,NULL,gotówka
313,313,1,2021-02-04,przelew
314,314,1,2021-02-02,przelew
315,315,1,2021-01-28,przelew
316,316,1,2021-06-30,przelew
317,317,1,2021-04-22,przelew
318,318,1,2021-08-23,przelew
319,319,1,2021-08-19,przelew
320,320,1,2021-03-09,przelew
321,321,1,2021-07-14,gotówka
322,322,1,2021-01-29,przelew
323,323,1,2021-06-04,przelew
324,324,1,2021-09-04,przelew
325,325,1,2021-10-27,przelew
326,326,1,2021-06-26,przelew
327,327,1,2021-02-26,gotówka
328,328,1,2021-06-27,przelew
329,329,1,2021-05-12,przelew
330,330,1,2021-06-26,gotówka
331,331,1,2021-06-20,przelew
332,332,1,2021-09-22,gotówka
333,333,1,2021-10-03,przelew
334,334,1,2021-10-03,gotówka
335,335,1,2021-10-25,przelew
336,336,1,2021-07-02,gotówka
337,337,1,2021-05-22,przelew
338,338,1,2021-07-23,przelew
339,339,1,2021-06-30,przelew
340,340,1,2021-01-14,gotówka
341,341,1,2021-04-30,przelew
342,342,1,2021-03-17,gotówka
343,343,1,2021-02-14,gotówka
344,344,0,NULL,przelew
345,345,1,2021-01-26,gotówka
346,346,1,2021-10-23,przelew
347,347,0,NULL,gotówka
348,348,1,2021-05-18,przelew
349,349,1,2021-05-19,przelew
350,350,1,2021-06-21,gotówka
351,351,1,2021-08-13,gotówka
352,352,1,2021-05-11,gotówka
353,353,1,2021-10-26,gotówka
354,354,1,2021-04-02,przelew
355,355,1,2021-03-30,gotówka
356,356,1,2021-08-10,przelew
357,357,1,2021-07-27,przelew
358,358,1,2021-08-28,gotówka
359,359,1,2021-06-19,gotówka
360,360,1,2021-08-12,przelew
361,361,1,2021-05-19,przelew
362,362,1,2021-01-04,gotówka
363,363,1,2021-03-14,przelew
364,364,1,2021-09-16,gotówka
365,365,1,2021-01-17,przelew
366,366,1,2021-10-11,przelew
367,367,1,2021-02-08,przelew
368,368,1,2021-06-17,przelew
369,369,1,2021-08-31,przelew
370,370,1,2021-02-08,gotówka
371,371,1,2021-08-22,przelew
372,372,1,2021-06-05,przelew
373,373,1,2021-02-27,przelew
374,374,1,2021-10-11,przelew
375,375,1,2021-04-19,przelew
376,376,1,2021-07-09,przelew
377,377,1,2021-08-29,przelew
378,378,1,2021-10-08,przelew
379,379,1,2021-08-18,przelew
380,380,1,2021-01-24,przelew
381,381,1,2021-05-21,przelew
382,382,1,2021-04-23,gotówka
383,383,1,2021-08-24,przelew
384,384,1,2021-05-07,przelew
385,385,1,2021-06-22,przelew
386,386,1,2021-10-20,przelew
387,387,1,2021-04-26,przelew
388,388,1,2021-01-18,przelew
389,389,1,2021-02-06,przelew
390,390,1,2021-09-09,przelew
391,391,1,2021-02-26,przelew
392,392,1,2021-05-10,przelew
393,393,1,2021-01-23,przelew
394,394,1,2021-09-09,gotówka
395,395,1,2021-04-19,przelew
396,396,1,2021-02-20,gotówka
397,397,1,2021-06-10,gotówka
398,398,1,2021-05-21,gotówka
399,399,1,2021-01-17,gotówka
400,400,1,2021-07-11,gotówka
401,401,1,2021-07-13,przelew
402,402,1,2021-10-27,gotówka
403,403,1,2021-10-04,przelew
404,404,1,2021-08-15,przelew
405,405,1,2021-04-26,gotówka
406,406,1,2021-09-29,gotówka
407,407,0,NULL,przelew
408,408,1,2021-08-14,przelew
409,409,1,2021-08-27,gotówka
410,410,1,2021-08-15,przelew
411,411,1,2021-10-17,przelew
412,412,1,2021-08-28,gotówka
413,413,1,2021-09-13,gotówka
414,414,1,2021-07-26,przelew
415,415,1,2021-05-30,przelew
416,416,1,2021-08-13,przelew
417,417,1,2021-09-08,przelew
418,418,1,2021-10-11,przelew
419,419,1,2021-03-18,przelew
420,420,1,2021-01-09,gotówka
421,421,1,2021-03-14,przelew
422,422,1,2021-06-08,przelew
423,423,0,NULL,przelew
424,424,1,2021-05-07,przelew
425,425,1,2021-10-19,przelew
426,426,1,2021-02-13,gotówka
427,427,1,2021-09-14,przelew
428,428,1,2021-01-10,przelew
429,429,1,2021-10-20,przelew
430,430,1,2021-07-28,przelew
431,431,1,2021-05-25,gotówka
432,432,1,2021-02-09,gotówka
433,433,1,2021-03-05,przelew
434,434,1,2021-05-14,gotówka
435,435,1,2021-08-25,gotówka
436,436,1,2021-08-22,przelew
437,437,1,2021-05-25,gotówka
438,438,1,2021-02-13,przelew
439,439,1,2021-07-08,gotówka
440,440,1,2021-10-17,przelew
441,441,1,2021-05-28,przelew
442,442,1,2021-01-12,gotówka
443,443,1,2021-10-17,gotówka
444,444,1,2021-10-24,przelew
445,445,1,2021-06-09,przelew
446,446,1,2021-06-28,gotówka
447,447,1,2021-02-01,przelew
448,448,1,2021-03-05,przelew
449,449,1,2021-09-22,przelew
450,450,1,2021-01-15,gotówka
451,451,1,2021-10-13,przelew
452,452,1,2021-02-08,przelew
453,453,1,2021-01-12,przelew
454,454,1,2021-01-13,gotówka
455,455,1,2021-01-28,przelew
456,456,1,2021-01-12,przelew
457,457,1,2021-01-05,przelew
458,458,1,2021-07-10,przelew
459,459,1,2021-01-24,przelew
460,460,1,2021-02-12,przelew
461,461,1,2021-02-13,gotówka
462,462,1,2021-06-30,przelew
463,463,1,2021-05-16,przelew
464,464,1,2021-03-16,gotówka
465,465,1,2021-01-02,gotówka
466,466,1,2021-07-10,przelew
467,467,1,2021-08-26,gotówka
468,468,1,2021-02-22,przelew
469,469,1,2021-07-12,przelew
470,470,1,2021-09-13,gotówka
471,471,1,2021-03-03,przelew
472,472,1,2021-08-03,przelew
473,473,1,2021-08-31,przelew
474,474,1,2021-05-13,przelew
475,475,1,2021-05-02,przelew
476,476,1,2021-05-14,gotówka
477,477,1,2021-04-10,gotówka
478,478,1,2021-10-25,gotówka
479,479,1,2021-07-26,gotówka
480,480,1,2021-10-13,przelew
481,481,1,2021-08-17,przelew
482,482,1,2021-07-10,przelew
483,483,1,2021-02-14,przelew
484,484,1,2021-05-25,przelew
485,485,1,2021-09-02,przelew
486,486,1,2021-07-15,gotówka
487,487,1,2021-02-09,przelew
488,488,1,2021-03-18,przelew
489,489,1,2021-03-29,gotówka
490,490,1,2021-07-25,gotówka
491,491,1,2021-06-01,przelew
492,492,1,2021-06-09,przelew
493,493,1,2021-04-25,przelew
494,494,1,2021-04-03,przelew
495,495,1,2021-07-31,przelew
496,496,1,2021-10-23,przelew
497,497,1,2021-02-21,przelew
498,498,1,2021-01-18,przelew
499,499,1,2021-03-11,przelew
500,500,1,2021-09-02,przelew
501,501,1,2021-07-18,gotówka
502,502,1,2021-04-25,przelew
503,503,1,2021-01-10,przelew
504,504,1,2021-04-03,przelew
505,505,1,2021-07-26,gotówka
506,506,1,2021-09-22,przelew
507,507,1,2021-08-22,gotówka
508,508,1,2021-07-20,przelew
509,509,1,2021-01-13,przelew
510,510,1,2021-03-30,przelew
511,511,1,2021-04-04,przelew
512,512,1,2021-07-15,przelew
513,513,1,2021-09-11,przelew
514,514,1,2021-04-19,gotówka
515,515,1,2021-01-31,przelew
516,516,1,2021-07-27,przelew
517,517,1,2021-07-02,przelew
518,518,1,2021-04-04,przelew
519,519,1,2021-06-18,przelew
520,520,1,2021-01-29,gotówka
521,521,1,2021-03-08,przelew
522,522,1,2021-07-03,gotówka
523,523,1,2021-01-10,przelew
524,524,1,2021-07-17,przelew
525,525,0,NULL,przelew
526,526,1,2021-02-27,gotówka
527,527,1,2021-01-25,gotówka
528,528,1,2021-06-23,przelew
529,529,1,2021-02-22,przelew
530,530,1,2021-01-01,przelew
531,531,1,2021-09-28,gotówka
532,532,1,2021-09-06,przelew
533,533,1,2021-08-14,przelew
534,534,1,2021-06-12,przelew
535,535,1,2021-08-16,gotówka
536,536,1,2021-09-10,przelew
537,537,1,2021-05-29,przelew
538,538,1,2021-06-03,gotówka
539,539,0,NULL,gotówka
540,540,1,2021-05-20,przelew
541,541,1,2021-01-09,przelew
542,542,1,2021-01-22,przelew
543,543,1,2021-06-03,przelew
544,544,1,2021-06-11,przelew
545,545,1,2021-06-02,gotówka
546,546,1,2021-01-31,gotówka
547,547,1,2021-02-12,przelew
548,548,1,2021-08-05,przelew
549,549,1,2021-02-04,przelew
550,550,1,2021-08-26,gotówka
551,551,1,2021-02-16,gotówka
552,552,1,2021-09-29,gotówka
553,553,1,2021-01-28,przelew
554,554,1,2021-01-01,gotówka
555,555,1,2021-05-14,przelew
556,556,1,2021-08-14,przelew
557,557,1,2021-07-10,przelew
558,558,1,2021-06-23,przelew
559,559,1,2021-06-02,przelew
560,560,1,2021-02-02,przelew
561,561,1,2021-04-23,przelew
562,562,1,2021-08-10,gotówka
563,563,1,2021-06-11,przelew
564,564,1,2021-06-12,przelew
565,565,1,2021-05-07,gotówka
566,566,1,2021-06-27,przelew
567,567,1,2021-06-05,przelew
568,568,1,2021-02-10,przelew
569,569,1,2021-03-16,gotówka
570,570,1,2021-09-27,gotówka
571,571,1,2021-06-28,przelew
572,572,1,2021-03-23,gotówka
573,573,1,2021-02-28,przelew
574,574,1,2021-06-13,gotówka
575,575,1,2021-03-10,przelew
576,576,1,2021-08-29,przelew
577,577,1,2021-08-28,gotówka
578,578,1,2021-01-07,gotówka
579,579,1,2021-02-02,przelew
580,580,1,2021-10-19,przelew
581,581,1,2021-01-19,przelew
582,582,1,2021-09-24,gotówka
583,583,1,2021-07-08,przelew
584,584,1,2021-06-06,przelew
585,585,1,2021-03-26,gotówka
586,586,1,2021-04-21,przelew
587,587,1,2021-04-10,gotówka
588,588,1,2021-05-15,przelew
589,589,1,2021-06-16,przelew
590,590,1,2021-07-07,przelew
591,591,1,2021-03-14,przelew
592,592,1,2021-09-12,przelew
593,593,1,2021-06-08,przelew
594,594,1,2021-06-01,gotówka
595,595,1,2021-04-04,przelew
596,596,1,2021-10-19,przelew
597,597,1,2021-04-08,przelew
598,598,1,2021-09-20,gotówka
599,599,1,2021-05-24,przelew
600,600,1,2021-07-10,przelew
601,601,1,2021-08-06,przelew
602,602,1,2021-02-14,przelew
603,603,1,2021-09-12,gotówka
604,604,1,2021-05-15,przelew
605,605,1,2021-06-26,przelew
606,606,1,2021-03-21,przelew
607,607,1,2021-05-09,przelew
608,608,1,2021-01-18,przelew
609,609,1,2021-01-11,przelew
610,610,1,2021-08-06,przelew
611,611,1,2021-10-17,przelew
612,612,1,2021-09-13,gotówka
613,613,1,2021-01-22,przelew
614,614,1,2021-07-01,przelew
615,615,1,2021-05-20,przelew
616,616,1,2021-08-26,gotówka
617,617,1,2021-09-05,przelew
618,618,1,2021-10-10,przelew
619,619,1,2021-06-20,gotówka
620,620,1,2021-08-09,przelew
621,621,1,2021-06-25,przelew
622,622,1,2021-08-27,gotówka
623,623,1,2021-08-02,przelew
624,624,1,2021-02-04,przelew
625,625,1,2021-09-04,gotówka
626,626,1,2021-04-16,gotówka
627,627,1,2021-05-05,przelew
628,628,1,2021-10-05,przelew
629,629,1,2021-08-10,przelew
630,630,1,2021-10-24,przelew
631,631,1,2021-04-27,gotówka
632,632,1,2021-09-15,przelew
633,633,1,2021-05-17,gotówka
634,634,1,2021-06-16,gotówka
635,635,1,2021-07-10,gotówka
636,636,1,2021-01-01,przelew
637,637,1,2021-02-13,przelew
638,638,1,2021-06-17,gotówka
639,639,1,2021-01-21,przelew
640,640,1,2021-07-30,gotówka
641,641,1,2021-08-11,przelew
642,642,1,2021-04-17,przelew
643,643,1,2021-08-15,gotówka
644,644,1,2021-03-03,gotówka
645,645,1,2021-03-16,przelew
646,646,1,2021-06-16,przelew
647,647,1,2021-08-28,przelew
648,648,1,2021-04-02,gotówka
649,649,1,2021-06-14,przelew
650,650,1,2021-05-16,przelew
651,651,1,2021-01-13,przelew
652,652,1,2021-04-28,przelew
653,653,1,2021-05-08,przelew
654,654,1,2021-06-22,przelew
655,655,1,2021-07-05,przelew
656,656,1,2021-02-12,przelew
657,657,1,2021-09-02,przelew
658,658,1,2021-08-08,przelew
659,659,1,2021-03-08,przelew
660,660,1,2021-04-13,przelew
661,661,1,2021-01-11,gotówka
662,662,1,2021-09-08,przelew
663,663,1,2021-10-04,gotówka
664,664,1,2021-01-22,gotówka
665,665,1,2021-06-14,przelew
666,666,1,2021-04-17,gotówka
667,667,1,2021-10-14,przelew
668,668,1,2021-05-23,przelew
669,669,1,2021-03-28,przelew
670,670,1,2021-08-04,przelew
671,671,1,2021-04-12,gotówka
672,672,1,2021-04-05,gotówka
673,673,1,2021-09-22,przelew
674,674,1,2021-09-25,przelew
675,675,1,2021-06-28,gotówka
676,676,1,2021-04-07,przelew
677,677,1,2021-06-05,przelew
678,678,1,2021-08-04,przelew
679,679,1,2021-01-18,gotówka
680,680,1,2021-04-16,przelew
681,681,1,2021-09-13,gotówka
682,682,1,2021-06-23,przelew
683,683,1,2021-07-19,gotówka
684,684,1,2021-09-17,przelew
685,685,1,2021-04-23,gotówka
686,686,1,2021-04-12,przelew
687,687,1,2021-07-01,gotówka
688,688,1,2021-04-05,gotówka
689,689,1,2021-07-01,przelew
690,690,1,2021-09-06,gotówka
691,691,1,2021-01-02,przelew
692,692,1,2021-03-31,gotówka
693,693,1,2021-05-11,przelew
694,694,1,2021-06-06,gotówka
695,695,1,2021-02-20,przelew
696,696,1,2021-08-03,przelew
697,697,1,2021-05-18,przelew
698,698,1,2021-04-18,przelew
699,699,1,2021-01-24,gotówka
700,700,1,2021-05-27,przelew
701,701,1,2021-02-17,przelew
702,702,1,2021-01-13,przelew
703,703,1,2021-07-13,przelew
704,704,1,2021-07-23,przelew
705,705,1,2021-05-10,przelew
706,706,1,2021-05-13,przelew
707,707,1,2021-06-11,przelew
708,708,1,2021-06-17,przelew
709,709,1,2021-08-22,przelew
710,710,0,NULL,przelew
711,711,1,2021-07-28,przelew
712,712,1,2021-08-02,przelew
713,713,1,2021-01-17,gotówka
714,714,1,2021-06-30,przelew
715,715,1,2021-08-27,przelew
716,716,1,2021-06-26,przelew
717,717,1,2021-05-24,przelew
718,718,1,2021-08-06,gotówka
719,719,1,2021-10-11,przelew
720,720,1,2021-07-01,przelew
721,721,1,2021-05-13,przelew
722,722,1,2021-06-14,przelew
723,723,1,2021-02-09,gotówka
724,724,1,2021-04-19,gotówka
725,725,1,2021-01-15,gotówka
726,726,1,2021-06-11,gotówka
727,727,1,2021-06-27,gotówka
728,728,1,2021-06-03,przelew
729,729,1,2021-03-02,przelew
730,730,1,2021-03-11,gotówka
731,731,1,2021-02-21,przelew
732,732,1,2021-06-30,przelew
733,733,1,2021-01-29,przelew
734,734,1,2021-02-23,przelew
735,735,1,2021-06-19,przelew
736,736,1,2021-09-13,przelew
737,737,1,2021-06-03,gotówka
738,738,1,2021-06-25,gotówka
739,739,1,2021-06-23,gotówka
740,740,1,2021-08-24,przelew
741,741,1,2021-06-05,gotówka
742,742,1,2021-04-08,przelew
743,743,1,2021-05-05,przelew
744,744,1,2021-06-02,przelew
745,745,1,2021-04-28,gotówka
746,746,1,2021-06-03,gotówka
747,747,1,2021-02-08,gotówka
748,748,1,2021-09-14,gotówka
749,749,1,2021-04-02,przelew
750,750,1,2021-04-01,gotówka
751,751,1,2021-10-19,przelew
752,752,1,2021-01-01,przelew
753,753,1,2021-10-10,przelew
754,754,1,2021-10-21,przelew
755,755,1,2021-02-04,przelew
756,756,1,2021-08-20,przelew
757,757,1,2021-06-02,przelew
758,758,0,NULL,przelew
759,759,1,2021-02-27,przelew
760,760,1,2021-09-11,przelew
761,761,1,2021-09-16,przelew
762,762,1,2021-08-13,gotówka
763,763,1,2021-08-09,przelew
764,764,1,2021-05-07,przelew
765,765,1,2021-01-17,gotówka
766,766,1,2021-08-19,przelew
767,767,1,2021-07-22,gotówka
768,768,1,2021-01-06,przelew
769,769,1,2021-07-28,gotówka
770,770,1,2021-06-04,gotówka
771,771,1,2021-03-08,gotówka
772,772,1,2021-02-15,przelew
773,773,1,2021-07-21,przelew
774,774,1,2021-06-26,przelew
775,775,1,2021-05-13,gotówka
776,776,1,2021-04-24,przelew
777,777,1,2021-05-17,przelew
778,778,1,2021-08-25,przelew
779,779,1,2021-01-14,gotówka
780,780,1,2021-08-29,przelew
781,781,1,2021-04-28,gotówka
782,782,1,2021-03-10,gotówka
783,783,0,NULL,przelew
784,784,1,2021-01-23,gotówka
785,785,1,2021-10-06,przelew
786,786,1,2021-10-05,przelew
787,787,1,2021-04-14,przelew
788,788,1,2021-08-03,gotówka
789,789,1,2021-02-22,przelew
790,790,1,2021-02-15,gotówka
791,791,1,2021-04-12,gotówka
792,792,1,2021-03-25,przelew
793,793,1,2021-04-07,przelew
794,794,1,2021-08-10,przelew
795,795,1,2021-04-27,przelew
796,796,1,2021-02-07,przelew
797,797,1,2021-07-28,gotówka
798,798,1,2021-05-31,gotówka
799,799,1,2021-02-19,przelew
800,800,1,2021-05-07,przelew
801,801,1,2021-10-18,przelew
802,802,1,2021-02-20,gotówka
803,803,1,2021-08-09,przelew
804,804,1,2021-09-30,przelew
805,805,1,2021-01-21,przelew
